title,condition,url,kind
"아동상담: 놀이와 예술을 통한 어린이 마음치료 - 아동 문제의 이해와 놀이･예술 심리평가, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:BUK+BUK006+2021_T2_01/about,공학
"위대한 수업1(GREAT MINDS) : 마이클샌델과의 대화, 공정을 말하다, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS024+2021_T1/about,사회
"Tsinghua Chinese: Start Talking with 1.3 Billion People, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:XuetangX+THc2021+2022T1/about,인문
"아동상담: 놀이와 예술을 통한 어린이 마음치료 - 놀이･예술 기반 아동상담의 특성과 과정, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:BUK+BUK004+2021_T2_01/about,인문
"아동상담: 놀이와 예술을 통한 어린이 마음치료 - 놀이･예술 기반의 아동상담 기법과 활용, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:BUK+BUK005+2021_T2_01/about,인문
"위대한 수업1(GREAT MINDS) : 힘든 시대의 경제학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS023+2021_T1/about,사회
"멀티링구얼 습득과 실천: 일본어와 영어를 동시에 배우기(초급), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:JJU+JJU04+2021_J04/about,공학
"체육학개론, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:KNSU+KNSU001+2021_T2/about,예체능
"행복한 가족 만들기 ""똑똑한 엄마들의 착각"", 사회",청강가능,http://www.kmooc.kr/courses/course-v1:DCU+DCU01+2021_1/about,사회
"위대한 수업1(GREAT MINDS) : 인간의 길, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS022+2021_T1/about,사회
"세대별 교양 : 나는 여전히 내일이 궁금하다(차이나는 클라스, 김성녀), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC015+2021_T1/about,예체능
"세대별 교양 : 사랑이 밥 먹여준다(차이나는 클라스, 김하종), 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC014+2021_T1/about,인문
"고객발굴기반 비즈니스 모델 수립, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KMUniv+KMUniv101+2021_T4/about,사회
"위대한 수업1(GREAT MINDS) : 엔지니어 앤드류 응의 AI, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS020+2021_T1/about,공학
"위대한 수업1(GREAT MINDS) : 국가는 왜 실패하는가, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS021+2021_T1/about,사회
"패턴으로 정복하는 중급중국어, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:CUFS+CUFS07+2021_C2/about,사회
"쉽게 들어가는 중국어 입문, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:CUFS+CUFS06+2021_C1/about,사회
"통증을 물어보는 진료 중국어, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:CUFS+CUFS09+2021_C4/about,사회
"통증을 알아듣는 진료 중국어, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:CUFS+CUFS08+2021_C3/about,사회
"생활 속으로 들어온 미래, Robot, 공학",진행중,http://www.kmooc.kr/courses/course-v1:MULTICAMPUS+MULTI14+2021_1/about,공학
"비즈니스를 이해하기 쉽게 전달한다! 보고의 달인, 사회",진행중,http://www.kmooc.kr/courses/course-v1:MULTICAMPUS+MULTI11+2021_1/about,사회
"스피치의 달인! 파워스피치, 인문",진행중,http://www.kmooc.kr/courses/course-v1:MULTICAMPUS+MULTI08+2021_1/about,인문
"질문엔 이렇게 대답하라! 대답의 달인, 인문",진행중,http://www.kmooc.kr/courses/course-v1:MULTICAMPUS+MULTI10+2021_1/about,인문
"처음부터 대단한 생각은 없다! 생각수업, 사회",진행중,http://www.kmooc.kr/courses/course-v1:MULTICAMPUS+MULTI12+2021_1/about,사회
"'일잘러’의 효율적인 업무 방법, 사회",진행중,http://www.kmooc.kr/courses/course-v1:MULTICAMPUS+MULTI07+2021_1/about,사회
"도시와 언어로 만나는 러시아, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:USW+USW06+2021_T1/about,예체능
"세대별 교양 : 혼자 살 수 있는 생명은 없다(차이나는 클라스, 최재천), 자연",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC013+2021_T1/about,자연
"위대한 수업1(GREAT MINDS) : 유발 하라리에게 듣는다, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS019+2021_T1/about,인문
"인지심리학 한 스푼, 일 잘하는 업무리더로 거듭나기, 사회",진행중,http://www.kmooc.kr/courses/course-v1:MULTICAMPUS+MULTI04+2021_1/about,사회
"글로벌 선진기업으로부터 배우는 성공적 경영전략, 사회",진행중,http://www.kmooc.kr/courses/course-v1:MULTICAMPUS+MULTI06+2021_1/about,사회
"골목과 스타트업에서 배우는 ‘시장을 보는 눈’, 사회",진행중,http://www.kmooc.kr/courses/course-v1:MULTICAMPUS+MULTI03+2021_1/about,사회
"상황별 처세의 기술, 인문",진행중,http://www.kmooc.kr/courses/course-v1:MULTICAMPUS+MULTI09+2021_1/about,인문
"뭉치면 살고 흩어지면 죽는다, 시너지를 이끌어 내는 협업의 스킬 , 사회",진행중,http://www.kmooc.kr/courses/course-v1:MULTICAMPUS+MULTI02+2021_1/about,사회
"반드시 알아야 할 비즈니스 트렌드!, 핵심단어로 풀다, 사회",진행중,http://www.kmooc.kr/courses/course-v1:MULTICAMPUS+MULTI01+2021_1/about,사회
"성공의 열쇠, 매장전략의 모든 것, 사회",진행중,http://www.kmooc.kr/courses/course-v1:MULTICAMPUS+MULTI05+2021_1/about,사회
"K-POP을 통해 배우는 STREET DANCE 기초 1, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:UKP+UKP001+2021_T2/about,예체능
"문화다양성 전문인력 양성 기본과정, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:ARKO+ARKOCD01+2021-T1/about,사회
"신비한 모래놀이치료의 세계, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:BUK+BUK001+2021_T2_02/about,의료
"신화와 폭력, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:ANU+ANU2021+2021_T01/about,인문
"건강운동과 웰니스, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:DGUk+DGU_018k+DGU_018k_2021/about,의료
"위대한 수업1(GREAT MINDS) : 지속 가능한 발전, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS018+2021_T1/about,사회
"사회적 경제와 소셜벤처 창업, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:HNU+HNU002+2021-2/about,사회
"빅데이터와 융복합 창업, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:HNU+HNU003+2021-1/about,사회
"무역의 세계사! 무역의 시작과 21세기 무역을 보다, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:MOTIEtongsang+TS001+2021-1/about,사회
"실전경영의 이해, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:HOSEO+HOSEO002+2021_12/about,사회
"기업가정신과혁신, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:HOSEO+HOSEO01+2021_12/about,사회
"세대별 교양 : 인생 여행이란(차이나는 클라스, 유홍준), 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC012+2021_T1/about,인문
"위대한 수업1(GREAT MINDS) : 부와 민주주의, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS017+2021_T1/about,사회
"보행훈련 : 어떻게 다시 걸을 수 있는가, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:KNUk+KMOOC_KNU01+2021_T2/about,의료
"조선은 문명국인가, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KNUk+CORE_KNUk03+2021_Q2/about,인문
"무역상무론, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SDL+SDL002+2021-2/about,사회
"전자무역론, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SDL+SDL003+2021-2/about,사회
"보관하역론, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SDL+SDL005+2021-2/about,사회
"화물운송론, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SDL+SDL004+2021-2/about,사회
"알아두면 쓸모있는 무역Job이야기, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:MOTIEtongsang+TS002+2020-1/about,사회
"위대한 수업1(GREAT MINDS) : 여분 차원과 암흑 물질, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS016+2021_T1/about,자연
"Contextual and Cultural Communication (CCC), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha014+2021_001/about,공학
"세대별 교양 : 내가 하는 말은 몇 살인가(차이나는 클라스, 강원국), 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC011+2021_T1/about,인문
"세대별 교양 : 부모는 아이의 우주다(차이나는 클라스, 오은영), 의료",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC010+2021_T1/about,의료
"호텔관광실무론, 융복합",청강가능,http://www.kmooc.kr/courses/course-v1:CUFS+CUFS04+2021-2_C4/about,융복합
"컨벤션 산업론, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:CUFS+CUFS03+2021-2_C3/about,사회
"컨벤션영어 실기, 융복합",청강가능,http://www.kmooc.kr/courses/course-v1:CUFS+CUFS05+2021-2_C5/about,융복합
"컨벤션영어 필기, 융복합",청강가능,http://www.kmooc.kr/courses/course-v1:CUFS+CUFS02+2021-2_C2/about,융복합
"위대한 수업1(GREAT MINDS) : 강대국의 흥망, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS015+2021_T1/about,사회
"세대별 교양 : 세상의 모든 아이들을 위한 평화수업(차이나는 클라스, 김영미), 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC009+2021_T1/about,인문
"문화콘텐츠의 이해, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HYUk+HYUkIV_HYUKEMOOC2020-1k+2021_C1/about,인문
"혁신 마케팅 CASE STUDY, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HYUk+PRIME_HYUKMOOC2017+2021_C2/about,인문
"반도체 공정 입문, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HYUk+PRIME_HYUKMOOC2019-1k+2021_C1/about,인문
"비전공자를 위한 기초 화학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HYUk+PRIME_HYUKMOOC2019-2k+2021_C2/about,인문
"문화콘텐츠 스토리텔링 분석, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HYUk+PRIME_HYUKMOOC2017-1k+2021_C1/about,인문
"위대한 수업1(GREAT MINDS) : 생명, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS014+2021_T1/about,자연
"협동을 기반으로 사람을 생각하는 사회복지연구, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KSNU+KSNU02+2021-T2/about,사회
"정역학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KSNU+KSNU01+2021-T1/about,공학
"동양미술의 광기와 창의성, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_54+2021_T1/about,인문
"창업 아이템 발굴을 위한 창의적 사고 기법, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_56+2021_T1/about,사회
"위대한 수업1(GREAT MINDS) : 실리콘밸리의 성공 노트, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS013+2021_T1/about,사회
"세대별 교양 : 삶을 바꾸는 이야기의 힘(차이나는 클라스, 정서경), 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC008+2021_T1/about,인문
"알고리즘, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:HOSEO+HOSEOSW01+2021_12/about,공학
"위대한 수업1(GREAT MINDS) : 세계의 헌법, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS012+2021_T1/about,사회
"세대별 교양 : 당신의 행복공간을 찾아라(차이나는 클라스, 유현준), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC007+2021_T1/about,공학
"세대별 교양 : 우리가 경제학을 알아야하는 이유(차이나는 클라스, 장하준), 사회",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC006+2021_T1/about,사회
"위대한 수업1(GREAT MINDS) : 세계무역전쟁, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS011+2021_T1/about,사회
"한국 교육의 시대적 요청 Ⅱ, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_edu_001+2021_A35/about,교육
"손자병법, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0008+2021_T2/about,인문
"한비자, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0007+2021_T2/about,인문
"의학세계사, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0006+2021_T2/about,의료
"생명을 다루는 사람들의 인문학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KonYangK+CK_KY005+KY2021_0501/about,인문
"세대별 교양 : Z세대에게 들려주고 싶은 뇌 사용법(차이나는 클라스, 정재승), 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+EBS005+2021_T1/about,인문
"재난관리 리더십과 재난대응 협업 (Disaster Management Leadership and Collaboration for Disaster Response), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:NDTI+NDTI02+2021_1/about,공학
"재난커뮤니케이션 (Disaster Communication), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:NDTI+NDTI03+2021_1/about,공학
"한국의 재난관리체계 (Disaster Management System in Korea), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:NDTI+NDTI01+2021_1/about,공학
"위대한 수업1(GREAT MINDS) : 공포의 뇌과학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS010+2021_T1/about,자연
"위대한 수업1(GREAT MINDS) : 팩트 폭격, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS009+2021_T1/about,사회
"문화융합시대의 창업, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:RUCK+RUCK01+2021_RUCK1/about,사회
"세대별 교양 : 당신의 인생을 스타트업 하세요(차이나는 클라스, 김태용 이채린), 사회",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC004+2021_T1/about,사회
"욕망의 이해 : 모방이론으로 우리 일상 돌아보기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:UOUk+UOU401_01K+U401A_5_2021_T2/about,인문
"위대한 수업1(GREAT MINDS) : 암, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS008+2021_T1/about,의료
"세대별 교양 : 괴짜의 상상은 현실이 된다(차이나는 클라스, 이광형총장), 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC003+2021_T1/about,인문
"치매, 파킨스병, 뇌졸중 환자의 연하장애, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+CAU09K+2021_2/about,의료
"4차산업혁명과 산업보안법제도, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+CAU08K+2021_2/about,사회
"사진 이후의 사진, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+CAU10K+2021_2/about,예체능
"외국인근로자 사업담당자가 알아야 할 보건의료지원의 이해, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:KOFIH+KOFIH02+2021-01/about,의료
"위대한 수업1(GREAT MINDS) : 실천윤리학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS007+2021_T1/about,인문
"생활 속의 약과 건강, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:semyung+semyung_01+2021_01_2/about,의료
"생활 속의 표절과 저작권, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:semyung+semyung_02+2021_02_2/about,사회
"마음을 성장시키는 상담자 대화법, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SCU+SCU002+2021_3/about,사회
"심리학으로 풀어보는 군대이야기, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SCU+SCU005+2021_2/about,사회
"빨주노초파남보 나의 삶 속의 색, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:SCU+SCU003+2021_2/about,예체능
"시따라 길따라, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SCU+SCU004+2021_2/about,사회
"세대별 교양 : 여러분은 춤추고 꿈꾸고 있나요(차이나는 클라스, 리아킴편), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC002+2021_T1/about,예체능
"4차 산업혁명, 찐 고수되기, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:KWU+KWU07+2021_T2/about,예체능
"위대한 수업1(GREAT MINDS) : 생각은 어떻게 작동하는가, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS006+2021_T1/about,사회
"세대별 교양 : 당신의 상상이 살아움직인다면(차이나는 클라스, 에릭오편), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC001+2021_T1/about,예체능
"일본취업과 기업문화, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CUK+CUK03+2021_2/about,인문
"포용적 사회를 위한 디지털헬스케어, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:YonseiWK+FD_WY103_01k+2021_03A_T2/about,의료
"위대한 수업1(GREAT MINDS) : 돈의 심리학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS005+2021_T1/about,사회
"사고와 안전의 이해 : 위험 관리에 대한 전략, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:CUK+CUK02+2021_2/about,공학
"환경사건에 감춰진 진실, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KEPA+KEPA001+2021_T3/about,인문
"한국, 세계와 만나다: '조약'으로 보는 한국근대사 , 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_hum_004+2021_A36/about,인문
"위대한 수업1(GREAT MINDS) : 젠더, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS004+2021_T1/about,사회
"진취적 통일왕조, 고려 500년, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk_08+2021_T2/about,인문
"Life 3.0 시대와 노화혁명, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk_05+2021_T2/about,의료
"독서경영: 독서와 가치있는 삶, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk_10+2021_T2/about,인문
"현대인권과 법, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk_09+2021_T2/about,사회
"물리, 익숙한 것들의 마법, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk03+2021_T2/about,자연
"황하 문명에서 제국의 출현까지, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk_11+2021_T2/about,인문
"분쟁의 세계지리, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk_07+2021_T2/about,사회
"100개 한자로 읽는 중국문화, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_07+2021_T2/about,인문
"부산 건축 톺아보기, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_09+2021_T2/about,공학
"문화로 읽는 부산, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_08+2021_T2/about,인문
"위대한 수업1(GREAT MINDS) : 당신이 몰랐던 진화론, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS003+2021_T1/about,자연
"Harmonic functions of two real variables and Applications, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+MATH210+2021_T2/about,자연
"Design Thinking : 문제의 발견과 해결, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+CITE103+2021_T2/about,자연
"시계열분석 기법과 응용, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+IMEN677+2021_T2/about,공학
"시스템 반도체 설계(하드웨어 시스템즈), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+EECE490F+2021_T2/about,공학
"전자기학 입문 - 일반물리 II, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+PHYS102k+2021_T2/about,자연
"디지털 시대의 커뮤니케이션, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:PTUk+SF_PMOOC01k+2021_T2/about,인문
"반도 채 몰라도 들을 수 있는 반도체 소자 이야기, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:UOSk+UOS01+2021_T2/about,공학
"시민을 위한 정부회계, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:UOSk+UOS02+2021_T2/about,사회
"21세기 체형 관리학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:JanganUniv+JAU01+2021_5/about,자연
"광고&잡지 스타일링, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JanganUniv+JAUS03+2021_5/about,예체능
"20세기 패션, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JanganUniv+JAUS02+2021_5/about,예체능
"기초 스타일링, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JanganUniv+JAUS01+2021_5/about,예체능
"방송&무대 스타일링, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JanganUniv+JAUS04+2021_5/about,예체능
"시민을 위한 도시학 개론, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:UOSk+ACE_UOS02+2021_T2/about,공학
"고려의 유산, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:UOSk+ACE_UOS03+2021_T2/about,인문
"쉽게 시작하는 기초선형대수학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:UOSk+ACE_UOS06+2021_T3/about,자연
"위대한 수업1(GREAT MINDS) : 세계 경제 예측, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS002+2021_T1/about,사회
"스토리텔링과 인공지능, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU058.019k+2021_S2/about,자연
"경제통계학 3부 - 표본조사와 통계적 추론 , 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU212_204_3k+2021_T2/about,자연
"경제통계학 1부 : 그림과 수치를 이용한 자료의 정리, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU212_204_1k+2021_T2/about,자연
"경제통계학 2부 - 통계적 추론을 위한 개념, 도구, 사례 , 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU212.204.2k+2021_T2/about,자연
"한국 인문 DNA 세시풍속과 한국어, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:DHUk+DHU05k+2021_T2/about,인문
"동아시아 속 중국 공연예술, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:HYUk+IV_HYUKMOOC2019-1k+2021_C1/about,의료
"또 하나의 유럽, 발칸 유럽의 역사 문화 이해, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HUFS+HUFS_02+2021_T2/about,인문
"HTML에서 웹앱까지, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:HGUk+HKU07+2021_T2/about,공학
"세계로 통하는 한국어 : 초급Ⅱ, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_GEDH043.O1K+2021_T3/about,공학
"Operation Management, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:WSUK+WSU_03K+2021_2A/about,사회
"상하수도공학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KNUT+KNUT01+2021_T2/about,공학
"전기자기학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:AYUk+AYUk_EM_01+2021_T2/about,공학
"한국 알리기 외교, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_int_001+2021_A37/about,사회
"모바일 프로그래밍, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:PKNUk+PKNUk08L_EN02+2021_T2/about,공학
"보전생물학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:PKNUk+PKNUk11M-NS01+2021_T2/about,자연
"리빙랩 설계 입문, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_eng_007+2021_A40/about,공학
"그림으로 듣는 한국 음악, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:DJUk+ACE_DJU01k+2021_T2/about,공학
"클라우드 컴퓨팅과 인공지능, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_eng_006+2021_A42/about,공학
"위기의 정치경제학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SookmyungK+SM_glo_007k+2021_04SM_05/about,사회
"고전의 현장과 스토리, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SookmyungK+SM_kor_010k+2021_04SM_06/about,인문
"스마트팩토리, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:U1U+U1U01+2021_T2/about,공학
"한반도의 국제관계(International Relations of the Korean Peninsula : Past, Present, and Future C), 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KYUNGNAMUNIVk+KNU01k+2021_15/about,사회
"뇌교육명상 : 스트레스 관리 및 자기역량강화, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:GCU+GCU01+2020_T2/about,인문
"경제성 공학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:HBNU+HBNU02+2021_T2/about,공학
"한국 교육의 시대적 요청 Ⅰ, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_edu_001+2021_A34/about,교육
"유네스코 무형유산 제주해녀, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU04k+2021_2/about,인문
"내 몸을 지키는 의학상식, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU12k+2021_2/about,의료
"영화 속 숨겨진 의미 읽기, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:KMUniv+KMUniv04+2021_T3/about,예체능
"우리 시대 한국의 시인들, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_hum_003+2021_A33/about,인문
"호모나랜스, 스토리텔링을 탐하다., 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU11k+2021_2/about,인문
"루쉰과 현대, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG07k+2021_T2/about,인문
"융복합 프론티어 글쓰기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG01k+2021_T2/about,인문
"물리화학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG08k+2021_T2/about,자연
"제자백가의 사상, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG09k+2021_T2/about,인문
"한류(Hallyu) 한국 대중문화의 글로컬라이제이션(Glocalization), 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG06K+2021_T2/about,사회
"공공외교란 무엇인가, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG05k+2021_T2/about,사회
"세계는 무엇으로 움직이는가, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG03k+2021_T2/about,사회
"현대 세계관의 이해 Understanding Modern Worldviews, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HGUk+HKG06+2021_T2/about,인문
"딥러닝개론 및 응용, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJKMOOC14k+2021_04SJ14_R2/about,공학
